,atemp,casual,count,datetime,holiday,humidity,registered,season,temp,weather,windspeed,workingday,day,year,month,hour,dp_reg,dp_cas
244,7.575,0,0,2011-01-31 11:00:00,0,59,0,1,6.56,2,12.998,1,0,2011,1,12,3,3
245,10.605,0,0,2011-01-31 12:00:00,0,55,0,1,7.38,2,7.0015,1,0,2011,1,13,3,3
246,11.365,0,0,2011-01-31 13:00:00,0,59,0,1,6.56,2,0.0,1,0,2011,1,14,3,3
247,9.85,0,0,2011-01-31 14:00:00,0,55,0,1,7.38,2,8.9981,1,0,2011,1,15,3,3
248,9.09,0,0,2011-01-31 15:00:00,0,59,0,1,6.56,2,8.9981,1,0,2011,1,16,3,3
249,9.09,0,0,2011-01-31 16:00:00,0,56,0,1,6.56,2,12.998,1,0,2011,1,17,3,3
250,7.575,0,0,2011-01-31 17:00:00,0,59,0,1,6.56,2,12.998,1,0,2011,1,18,7,3
251,7.575,0,0,2011-01-31 18:00:00,0,55,0,1,6.56,2,15.0013,1,0,2011,1,19,7,3
252,15.91,0,0,2011-01-31 19:00:00,0,61,0,1,12.3,1,7.0015,1,0,2011,1,20,6,4
253,8.335,0,0,2011-01-31 20:00:00,0,59,0,1,6.56,3,11.0014,1,0,2011,1,21,6,4
254,9.85,0,0,2011-01-31 21:00:00,0,59,0,1,6.56,3,6.0032,1,0,2011,1,22,2,4
255,9.09,0,0,2011-01-31 22:00:00,0,59,0,1,6.56,2,7.0015,1,0,2011,1,23,2,4
256,9.85,0,0,2011-01-31 23:00:00,0,64,0,1,6.56,2,6.0032,1,0,2011,1,24,2,4
257,10.605,0,0,2011-02-20 00:00:00,0,35,0,1,10.66,1,30.0026,0,6,2011,2,1,1,1
258,9.85,0,0,2011-02-20 01:00:00,0,41,0,1,9.84,1,31.0009,0,6,2011,2,2,1,1
259,9.85,0,0,2011-02-20 02:00:00,0,41,0,1,9.84,1,36.9974,0,6,2011,2,3,1,1
260,9.09,0,0,2011-02-20 03:00:00,0,44,0,1,9.02,1,36.9974,0,6,2011,2,4,1,1
261,9.09,0,0,2011-02-20 04:00:00,0,44,0,1,9.02,1,36.9974,0,6,2011,2,5,1,1
262,9.09,0,0,2011-02-20 06:00:00,0,47,0,1,8.2,1,19.9995,0,6,2011,2,7,1,1
263,8.335,0,0,2011-02-20 07:00:00,0,51,0,1,7.38,1,16.9979,0,6,2011,2,8,4,1
264,11.365,0,0,2011-02-20 08:00:00,0,51,0,1,8.2,1,7.0015,0,6,2011,2,9,5,2
265,10.605,0,0,2011-02-20 09:00:00,0,47,0,1,9.02,1,19.0012,0,6,2011,2,10,3,3
266,12.88,0,0,2011-02-20 10:00:00,0,41,0,1,10.66,2,12.998,0,6,2011,2,11,3,3
267,15.15,0,0,2011-02-20 11:00:00,0,33,0,1,12.3,2,11.0014,0,6,2011,2,12,3,3
268,15.91,0,0,2011-02-20 12:00:00,0,33,0,1,12.3,1,7.0015,0,6,2011,2,13,3,3
269,16.665,0,0,2011-02-20 13:00:00,0,29,0,1,13.94,1,0.0,0,6,2011,2,14,3,3
270,17.425,0,0,2011-02-20 14:00:00,0,27,0,1,14.76,1,11.0014,0,6,2011,2,15,3,3
271,18.18,0,0,2011-02-20 15:00:00,0,27,0,1,14.76,1,6.0032,0,6,2011,2,16,3,3
272,18.18,0,0,2011-02-20 16:00:00,0,29,0,1,14.76,1,6.0032,0,6,2011,2,17,3,3
273,17.425,0,0,2011-02-20 17:00:00,0,33,0,1,13.94,1,11.0014,0,6,2011,2,18,7,3
274,16.665,0,0,2011-02-20 18:00:00,0,36,0,1,13.94,2,8.9981,0,6,2011,2,19,7,3
275,16.665,0,0,2011-02-20 19:00:00,0,36,0,1,13.94,2,8.9981,0,6,2011,2,20,6,4
276,18.18,0,0,2011-02-20 20:00:00,0,42,0,1,13.94,2,0.0,0,6,2011,2,21,6,4
277,17.425,0,0,2011-02-20 21:00:00,0,53,0,1,13.12,2,0.0,0,6,2011,2,22,2,4
278,15.15,0,0,2011-02-20 22:00:00,0,57,0,1,13.12,2,15.0013,0,6,2011,2,23,2,4
279,15.15,0,0,2011-02-20 23:00:00,0,61,0,1,12.3,2,11.0014,0,6,2011,2,24,2,4
280,15.15,0,0,2011-02-21 00:00:00,1,42,0,1,13.94,2,22.0028,0,0,2011,2,1,1,1
281,15.15,0,0,2011-02-21 01:00:00,1,42,0,1,13.94,2,22.0028,0,0,2011,2,2,1,1
282,15.15,0,0,2011-02-21 02:00:00,1,42,0,1,13.94,2,22.0028,0,0,2011,2,3,1,1
283,15.15,0,0,2011-02-21 03:00:00,1,42,0,1,13.94,2,19.9995,0,0,2011,2,4,1,1
284,15.91,0,0,2011-02-21 04:00:00,1,45,0,1,13.12,1,11.0014,0,0,2011,2,5,1,1
285,18.18,0,0,2011-02-21 05:00:00,1,36,0,1,13.94,2,0.0,0,0,2011,2,6,1,1
286,21.21,0,0,2011-02-21 06:00:00,1,26,0,1,17.22,2,19.9995,0,0,2011,2,7,1,1
287,21.21,0,0,2011-02-21 07:00:00,1,26,0,1,17.22,2,19.0012,0,0,2011,2,8,4,1
288,15.15,0,0,2011-02-21 08:00:00,1,57,0,1,13.12,2,19.9995,0,0,2011,2,9,5,2
289,15.15,0,0,2011-02-21 09:00:00,1,57,0,1,13.12,2,19.0012,0,0,2011,2,10,3,3
290,15.15,0,0,2011-02-21 10:00:00,1,57,0,1,13.12,2,16.9979,0,0,2011,2,11,3,3
291,16.665,0,0,2011-02-21 11:00:00,1,57,0,1,13.12,2,7.0015,0,0,2011,2,12,3,3
292,15.91,0,0,2011-02-21 12:00:00,1,66,0,1,13.12,2,12.998,0,0,2011,2,13,3,3
293,13.635,0,0,2011-02-21 13:00:00,1,81,0,1,12.3,3,22.0028,0,0,2011,2,14,3,3
294,15.15,0,0,2011-02-21 14:00:00,1,76,0,1,13.12,2,16.9979,0,0,2011,2,15,3,3
295,13.635,0,0,2011-02-21 15:00:00,1,70,0,1,12.3,2,30.0026,0,0,2011,2,16,3,3
296,12.12,0,0,2011-02-21 16:00:00,1,75,0,1,11.48,3,27.9993,0,0,2011,2,17,3,3
297,12.88,0,0,2011-02-21 17:00:00,1,75,0,1,11.48,2,26.0027,0,0,2011,2,18,7,3
298,10.605,0,0,2011-02-21 18:00:00,1,87,0,1,9.84,2,23.9994,0,0,2011,2,19,7,3
299,10.605,0,0,2011-02-21 19:00:00,1,87,0,1,9.84,2,23.9994,0,0,2011,2,20,6,4
300,10.605,0,0,2011-02-21 20:00:00,1,81,0,1,9.84,3,26.0027,0,0,2011,2,21,6,4
301,9.85,0,0,2011-02-21 21:00:00,1,75,0,1,9.02,3,30.0026,0,0,2011,2,22,2,4
302,8.335,0,0,2011-02-21 22:00:00,1,75,0,1,8.2,3,27.9993,0,0,2011,2,23,2,4
303,8.335,0,0,2011-02-21 23:00:00,1,75,0,1,8.2,3,27.9993,0,0,2011,2,24,2,4
304,6.06,0,0,2011-02-22 06:00:00,0,80,0,1,4.92,2,19.0012,1,1,2011,2,7,1,1
305,6.06,0,0,2011-02-22 07:00:00,0,80,0,1,4.92,2,19.0012,1,1,2011,2,8,4,1
306,6.06,0,0,2011-02-22 08:00:00,0,80,0,1,4.92,2,16.9979,1,1,2011,2,9,5,2
307,6.06,0,0,2011-02-22 09:00:00,0,74,0,1,5.74,2,16.9979,1,1,2011,2,10,3,3
308,9.09,0,0,2011-02-22 10:00:00,0,69,0,1,6.56,1,0.0,1,1,2011,2,11,3,3
309,11.365,0,0,2011-02-22 11:00:00,0,64,0,1,6.56,1,0.0,1,1,2011,2,12,3,3
310,11.365,0,0,2011-02-22 12:00:00,0,59,0,1,8.2,1,7.0015,1,1,2011,2,13,3,3
311,11.365,0,0,2011-02-22 13:00:00,0,55,0,1,9.02,1,11.0014,1,1,2011,2,14,3,3
312,11.365,0,0,2011-02-22 14:00:00,0,55,0,1,9.02,1,12.998,1,1,2011,2,15,3,3
313,11.365,0,0,2011-02-22 15:00:00,0,48,0,1,9.84,1,12.998,1,1,2011,2,16,3,3
314,11.365,0,0,2011-02-22 16:00:00,0,51,0,1,9.02,1,11.0014,1,1,2011,2,17,3,3
315,10.605,0,0,2011-02-22 17:00:00,0,51,0,1,9.02,1,15.0013,1,1,2011,2,18,7,3
316,11.365,0,0,2011-02-22 18:00:00,0,47,0,1,9.02,1,8.9981,1,1,2011,2,19,7,3
317,9.09,0,0,2011-02-22 19:00:00,0,47,0,1,8.2,1,19.0012,1,1,2011,2,20,6,4
318,9.85,0,0,2011-02-22 20:00:00,0,47,0,1,8.2,1,15.0013,1,1,2011,2,21,6,4
319,9.85,0,0,2011-02-22 21:00:00,0,47,0,1,8.2,1,16.9979,1,1,2011,2,22,2,4
320,7.575,0,0,2011-02-22 22:00:00,0,43,0,1,6.56,1,16.9979,1,1,2011,2,23,2,4
321,7.575,0,0,2011-02-22 23:00:00,0,43,0,1,6.56,1,16.9979,1,1,2011,2,24,2,4
322,6.82,0,0,2011-02-23 00:00:00,0,50,0,1,5.74,1,12.998,1,2,2011,2,1,1,1
323,7.575,0,0,2011-02-23 01:00:00,0,46,0,1,5.74,1,11.0014,1,2,2011,2,2,1,1
324,7.575,0,0,2011-02-23 02:00:00,0,50,0,1,4.92,1,8.9981,1,2,2011,2,3,1,1
325,6.82,0,0,2011-02-23 03:00:00,0,50,0,1,4.92,1,11.0014,1,2,2011,2,4,1,1
326,7.575,0,0,2011-02-23 05:00:00,0,50,0,1,4.92,1,7.0015,1,2,2011,2,6,1,1
327,7.575,0,0,2011-02-23 06:00:00,0,50,0,1,4.92,1,7.0015,1,2,2011,2,7,1,1
328,7.575,0,0,2011-02-23 07:00:00,0,54,0,1,4.92,1,8.9981,1,2,2011,2,8,4,1
329,7.575,0,0,2011-02-23 08:00:00,0,54,0,1,5.74,1,11.0014,1,2,2011,2,9,5,2
330,10.605,0,0,2011-02-23 09:00:00,0,51,0,1,7.38,1,6.0032,1,2,2011,2,10,3,3
331,12.88,0,0,2011-02-23 10:00:00,0,40,0,1,8.2,1,0.0,1,2,2011,2,11,3,3
332,12.88,0,0,2011-02-23 11:00:00,0,41,0,1,9.84,1,7.0015,1,2,2011,2,12,3,3
333,14.395,0,0,2011-02-23 12:00:00,0,35,0,1,10.66,1,6.0032,1,2,2011,2,13,3,3
334,15.91,0,0,2011-02-23 13:00:00,0,28,0,1,12.3,1,6.0032,1,2,2011,2,14,3,3
335,16.665,0,0,2011-02-23 14:00:00,0,29,0,1,13.12,1,7.0015,1,2,2011,2,15,3,3
336,17.425,0,0,2011-02-23 15:00:00,0,25,0,1,13.94,1,6.0032,1,2,2011,2,16,3,3
337,18.18,0,0,2011-02-23 16:00:00,0,25,0,1,13.94,1,0.0,1,2,2011,2,17,3,3
338,17.425,0,0,2011-02-23 17:00:00,0,25,0,1,13.94,1,6.0032,1,2,2011,2,18,7,3
339,16.665,0,0,2011-02-23 18:00:00,0,26,0,1,13.12,1,6.0032,1,2,2011,2,19,7,3
340,16.665,0,0,2011-02-23 19:00:00,0,33,0,1,12.3,1,0.0,1,2,2011,2,20,6,4
341,12.12,0,0,2011-02-23 20:00:00,0,60,0,1,9.84,1,11.0014,1,2,2011,2,21,6,4
342,14.395,0,0,2011-02-23 21:00:00,0,48,0,1,9.84,1,0.0,1,2,2011,2,22,2,4
343,14.395,0,0,2011-02-23 22:00:00,0,48,0,1,9.84,1,0.0,1,2,2011,2,23,2,4
344,12.88,0,0,2011-02-23 23:00:00,0,55,0,1,9.02,1,6.0032,1,2,2011,2,24,2,4
345,12.88,0,0,2011-02-24 00:00:00,0,55,0,1,9.02,1,6.0032,1,3,2011,2,1,1,1
346,12.88,0,0,2011-02-24 01:00:00,0,60,0,1,9.02,1,6.0032,1,3,2011,2,2,1,1
347,11.365,0,0,2011-02-24 02:00:00,0,64,0,1,8.2,1,6.0032,1,3,2011,2,3,1,1
348,10.605,0,0,2011-02-24 03:00:00,0,64,0,1,8.2,1,8.9981,1,3,2011,2,4,1,1
349,10.605,0,0,2011-02-24 05:00:00,0,69,0,1,8.2,1,8.9981,1,3,2011,2,6,1,1
350,9.85,0,0,2011-02-24 06:00:00,0,69,0,1,8.2,1,12.998,1,3,2011,2,7,1,1
351,9.85,0,0,2011-02-24 07:00:00,0,72,0,1,8.2,1,12.998,1,3,2011,2,8,4,1
352,11.365,0,0,2011-02-24 08:00:00,0,70,0,1,9.84,1,15.0013,1,3,2011,2,9,5,2
353,10.605,0,0,2011-02-24 09:00:00,0,75,0,1,9.84,2,19.9995,1,3,2011,2,10,3,3
354,12.12,0,0,2011-02-24 10:00:00,0,70,0,1,10.66,2,19.0012,1,3,2011,2,11,3,3
355,14.395,0,0,2011-02-24 11:00:00,0,57,0,1,13.12,2,26.0027,1,3,2011,2,12,3,3
356,16.665,0,0,2011-02-24 12:00:00,0,53,0,1,14.76,2,23.9994,1,3,2011,2,13,3,3
357,19.695,0,0,2011-02-24 13:00:00,0,54,0,1,15.58,2,19.9995,1,3,2011,2,14,3,3
358,20.455,0,0,2011-02-24 14:00:00,0,50,0,1,16.4,2,19.9995,1,3,2011,2,15,3,3
359,20.455,0,0,2011-02-24 15:00:00,0,54,0,1,16.4,3,26.0027,1,3,2011,2,16,3,3
360,19.695,0,0,2011-02-24 16:00:00,0,62,0,1,15.58,3,19.0012,1,3,2011,2,17,3,3
361,17.425,0,0,2011-02-24 17:00:00,0,66,0,1,14.76,3,12.998,1,3,2011,2,18,7,3
362,15.15,0,0,2011-02-24 18:00:00,0,87,0,1,13.94,2,22.0028,1,3,2011,2,19,7,3
363,15.15,0,0,2011-02-24 19:00:00,0,93,0,1,13.94,3,19.9995,1,3,2011,2,20,6,4
364,15.15,0,0,2011-02-24 20:00:00,0,93,0,1,13.94,2,23.9994,1,3,2011,2,21,6,4
365,15.15,0,0,2011-02-24 21:00:00,0,87,0,1,13.94,2,22.0028,1,3,2011,2,22,2,4
366,15.91,0,0,2011-02-24 22:00:00,0,87,0,1,13.94,3,19.0012,1,3,2011,2,23,2,4
367,15.15,0,0,2011-02-24 23:00:00,0,93,0,1,13.12,2,15.0013,1,3,2011,2,24,2,4
368,17.425,0,0,2011-02-25 00:00:00,0,93,0,1,13.12,3,0.0,1,4,2011,2,1,1,1
369,17.425,0,0,2011-02-25 01:00:00,0,100,0,1,13.12,2,0.0,1,4,2011,2,2,1,1
370,17.425,0,0,2011-02-25 02:00:00,0,100,0,1,13.12,2,0.0,1,4,2011,2,3,1,1
371,16.665,0,0,2011-02-25 03:00:00,0,93,0,1,13.12,2,7.0015,1,4,2011,2,4,1,1
372,16.665,0,0,2011-02-25 05:00:00,0,93,0,1,13.12,2,7.0015,1,4,2011,2,6,1,1
373,17.425,0,0,2011-02-25 06:00:00,0,93,0,1,13.94,3,6.0032,1,4,2011,2,7,1,1
374,16.665,0,0,2011-02-25 07:00:00,0,100,0,1,13.94,3,8.9981,1,4,2011,2,8,4,1
375,17.425,0,0,2011-02-25 08:00:00,0,93,0,1,14.76,3,8.9981,1,4,2011,2,9,5,2
376,15.15,0,0,2011-02-25 09:00:00,0,93,0,1,13.94,3,23.9994,1,4,2011,2,10,3,3
377,21.21,0,0,2011-02-25 10:00:00,0,94,0,1,17.22,3,22.0028,1,4,2011,2,11,3,3
378,25.0,0,0,2011-02-25 11:00:00,0,77,0,1,21.32,1,30.0026,1,4,2011,2,12,3,3
379,25.76,0,0,2011-02-25 12:00:00,0,60,0,1,22.14,3,31.0009,1,4,2011,2,13,3,3
380,25.76,0,0,2011-02-25 13:00:00,0,60,0,1,22.14,3,31.0009,1,4,2011,2,14,3,3
381,26.515,0,0,2011-02-25 14:00:00,0,56,0,1,22.96,3,40.9973,1,4,2011,2,15,3,3
382,22.725,0,0,2011-02-25 15:00:00,0,41,0,1,18.86,1,54.001999999999995,1,4,2011,2,16,3,3
383,14.395,0,0,2011-02-25 16:00:00,0,49,0,1,13.12,1,31.0009,1,4,2011,2,17,3,3
384,13.635,0,0,2011-02-25 17:00:00,0,49,0,1,13.12,1,50.0021,1,4,2011,2,18,7,3
385,14.395,0,0,2011-02-25 18:00:00,0,49,0,1,13.12,1,32.9975,1,4,2011,2,19,7,3
386,13.635,0,0,2011-02-25 19:00:00,0,52,0,1,12.3,1,30.0026,1,4,2011,2,20,6,4
387,12.88,0,0,2011-02-25 20:00:00,0,49,0,1,12.3,1,40.9973,1,4,2011,2,21,6,4
388,12.88,0,0,2011-02-25 21:00:00,0,48,0,1,11.48,1,26.0027,1,4,2011,2,22,2,4
389,10.605,0,0,2011-02-25 22:00:00,0,48,0,1,10.66,1,30.0026,1,4,2011,2,23,2,4
390,11.365,0,0,2011-02-25 23:00:00,0,48,0,1,10.66,1,22.0028,1,4,2011,2,24,2,4
391,11.365,0,0,2011-02-26 00:00:00,0,52,0,1,9.84,1,12.998,0,5,2011,2,1,1,1
392,10.605,0,0,2011-02-26 01:00:00,0,52,0,1,9.84,1,19.9995,0,5,2011,2,2,1,1
393,9.85,0,0,2011-02-26 02:00:00,0,60,0,1,9.02,1,23.9994,0,5,2011,2,3,1,1
394,11.365,0,0,2011-02-26 03:00:00,0,55,0,1,9.02,1,8.9981,0,5,2011,2,4,1,1
395,12.88,0,0,2011-02-26 04:00:00,0,60,0,1,9.02,2,6.0032,0,5,2011,2,5,1,1
396,12.12,0,0,2011-02-26 05:00:00,0,64,0,1,9.02,2,7.0015,0,5,2011,2,6,1,1
397,13.635,0,0,2011-02-26 06:00:00,0,60,0,1,9.02,1,0.0,0,5,2011,2,7,1,1
398,12.88,0,0,2011-02-26 07:00:00,0,60,0,1,9.02,1,6.0032,0,5,2011,2,8,4,1
399,14.395,0,0,2011-02-26 08:00:00,0,60,0,1,9.84,2,0.0,0,5,2011,2,9,5,2
400,12.88,0,0,2011-02-26 09:00:00,0,56,0,1,10.66,2,11.0014,0,5,2011,2,10,3,3
401,15.15,0,0,2011-02-26 10:00:00,0,49,0,1,12.3,2,8.9981,0,5,2011,2,11,3,3
402,16.665,0,0,2011-02-26 11:00:00,0,45,0,1,12.3,1,0.0,0,5,2011,2,12,3,3
403,15.91,0,0,2011-02-26 12:00:00,0,45,0,1,13.12,2,11.0014,0,5,2011,2,13,3,3
404,15.91,0,0,2011-02-26 13:00:00,0,42,0,1,13.94,2,16.9979,0,5,2011,2,14,3,3
405,15.15,0,0,2011-02-26 14:00:00,0,36,0,1,13.94,2,22.0028,0,5,2011,2,15,3,3
406,16.665,0,0,2011-02-26 15:00:00,0,40,0,1,14.76,2,19.0012,0,5,2011,2,16,3,3
407,16.665,0,0,2011-02-26 16:00:00,0,46,0,1,14.76,1,19.0012,0,5,2011,2,17,3,3
408,17.425,0,0,2011-02-26 17:00:00,0,43,0,1,14.76,1,15.0013,0,5,2011,2,18,7,3
409,16.665,0,0,2011-02-26 18:00:00,0,46,0,1,13.94,1,12.998,0,5,2011,2,19,7,3
410,15.15,0,0,2011-02-26 19:00:00,0,49,0,1,13.12,1,16.9979,0,5,2011,2,20,6,4
411,15.15,0,0,2011-02-26 20:00:00,0,56,0,1,12.3,1,11.0014,0,5,2011,2,21,6,4
412,13.635,0,0,2011-02-26 21:00:00,0,65,0,1,11.48,1,16.9979,0,5,2011,2,22,2,4
413,13.635,0,0,2011-02-26 22:00:00,0,75,0,1,11.48,1,15.0013,0,5,2011,2,23,2,4
414,12.88,0,0,2011-02-26 23:00:00,0,75,0,1,11.48,1,19.0012,0,5,2011,2,24,2,4
415,12.12,0,0,2011-02-27 00:00:00,0,87,0,1,10.66,1,19.0012,0,6,2011,2,1,1,1
416,12.88,0,0,2011-02-27 01:00:00,0,87,0,1,10.66,1,12.998,0,6,2011,2,2,1,1
417,13.635,0,0,2011-02-27 02:00:00,0,87,0,1,10.66,1,8.9981,0,6,2011,2,3,1,1
418,14.395,0,0,2011-02-27 03:00:00,0,87,0,1,10.66,1,6.0032,0,6,2011,2,4,1,1
419,12.12,0,0,2011-02-27 04:00:00,0,87,0,1,9.84,1,8.9981,0,6,2011,2,5,1,1
420,14.395,0,0,2011-02-27 06:00:00,0,87,0,1,9.84,1,0.0,0,6,2011,2,7,1,1
421,12.12,0,0,2011-02-27 07:00:00,0,87,0,1,9.84,1,8.9981,0,6,2011,2,8,4,1
422,15.15,0,0,2011-02-27 08:00:00,0,87,0,1,10.66,1,0.0,0,6,2011,2,9,5,2
423,15.15,0,0,2011-02-27 09:00:00,0,87,0,1,11.48,1,6.0032,0,6,2011,2,10,3,3
424,15.15,0,0,2011-02-27 10:00:00,0,81,0,1,12.3,1,11.0014,0,6,2011,2,11,3,3
425,17.425,0,0,2011-02-27 11:00:00,0,62,0,1,14.76,1,8.9981,0,6,2011,2,12,3,3
426,20.455,0,0,2011-02-27 12:00:00,0,54,0,1,16.4,1,6.0032,0,6,2011,2,13,3,3
427,21.21,0,0,2011-02-27 13:00:00,0,47,0,1,17.22,1,0.0,0,6,2011,2,14,3,3
428,21.97,0,0,2011-02-27 14:00:00,0,47,0,1,18.04,1,6.0032,0,6,2011,2,15,3,3
429,22.725,0,0,2011-02-27 15:00:00,0,44,0,1,18.86,1,8.9981,0,6,2011,2,16,3,3
430,23.485,0,0,2011-02-27 16:00:00,0,44,0,1,19.68,1,11.0014,0,6,2011,2,17,3,3
431,21.21,0,0,2011-02-27 17:00:00,0,54,0,1,17.22,1,12.998,0,6,2011,2,18,7,3
432,20.455,0,0,2011-02-27 18:00:00,0,54,0,1,16.4,1,12.998,0,6,2011,2,19,7,3
433,20.455,0,0,2011-02-27 19:00:00,0,54,0,1,16.4,1,8.9981,0,6,2011,2,20,6,4
434,20.455,0,0,2011-02-27 20:00:00,0,54,0,1,16.4,1,6.0032,0,6,2011,2,21,6,4
435,19.695,0,0,2011-02-27 21:00:00,0,62,0,1,15.58,1,11.0014,0,6,2011,2,22,2,4
436,19.695,0,0,2011-02-27 22:00:00,0,62,0,1,15.58,2,7.0015,0,6,2011,2,23,2,4
437,17.425,0,0,2011-02-27 23:00:00,0,62,0,1,14.76,2,11.0014,0,6,2011,2,24,2,4
438,18.18,0,0,2011-02-28 00:00:00,0,66,0,1,14.76,2,7.0015,1,0,2011,2,1,1,1
439,15.15,0,0,2011-02-28 01:00:00,0,87,0,1,13.94,3,23.9994,1,0,2011,2,2,1,1
440,15.91,0,0,2011-02-28 03:00:00,0,93,0,1,13.12,3,11.0014,1,0,2011,2,4,1,1
441,18.18,0,0,2011-02-28 05:00:00,0,93,0,1,13.94,2,0.0,1,0,2011,2,6,1,1
442,17.425,0,0,2011-02-28 06:00:00,0,96,0,1,13.94,2,7.0015,1,0,2011,2,7,1,1
443,18.18,0,0,2011-02-28 07:00:00,0,93,0,1,14.76,2,7.0015,1,0,2011,2,8,4,1
444,15.15,0,0,2011-02-28 08:00:00,0,93,0,1,13.94,2,19.9995,1,0,2011,2,9,5,2
445,21.21,0,0,2011-02-28 09:00:00,0,82,0,1,17.22,1,19.0012,1,0,2011,2,10,3,3
446,25.0,0,0,2011-02-28 10:00:00,0,72,0,1,21.32,2,32.9975,1,0,2011,2,11,3,3
447,26.515,0,0,2011-02-28 11:00:00,0,64,0,1,22.96,2,19.9995,1,0,2011,2,12,3,3
448,26.515,0,0,2011-02-28 12:00:00,0,64,0,1,22.96,2,19.9995,1,0,2011,2,13,3,3
449,22.725,0,0,2011-02-28 13:00:00,0,94,0,1,18.86,3,15.0013,1,0,2011,2,14,3,3
450,21.21,0,0,2011-02-28 14:00:00,0,100,0,1,17.22,3,19.9995,1,0,2011,2,15,3,3
451,21.21,0,0,2011-02-28 15:00:00,0,100,0,1,17.22,3,19.9995,1,0,2011,2,16,3,3
452,21.21,0,0,2011-02-28 16:00:00,0,100,0,1,17.22,3,8.9981,1,0,2011,2,17,3,3
453,20.455,0,0,2011-02-28 17:00:00,0,100,0,1,16.4,3,19.9995,1,0,2011,2,18,7,3
454,22.725,0,0,2011-02-28 18:00:00,0,94,0,1,18.86,3,12.998,1,0,2011,2,19,7,3
455,21.97,0,0,2011-02-28 19:00:00,0,88,0,1,18.04,3,40.9973,1,0,2011,2,20,6,4
456,21.97,0,0,2011-02-28 20:00:00,0,88,0,1,18.04,3,40.9973,1,0,2011,2,21,6,4
457,19.695,0,0,2011-02-28 21:00:00,0,87,0,1,15.58,2,26.0027,1,0,2011,2,22,2,4
458,15.15,0,0,2011-02-28 22:00:00,0,93,0,1,13.94,3,27.9993,1,0,2011,2,23,2,4
459,14.395,0,0,2011-02-28 23:00:00,0,81,0,1,13.12,2,26.0027,1,0,2011,2,24,2,4
460,15.15,0,0,2011-03-20 00:00:00,0,49,0,1,13.94,1,27.9993,0,6,2011,3,1,1,1
461,14.395,0,0,2011-03-20 01:00:00,0,53,0,1,13.12,1,23.9994,0,6,2011,3,2,1,1
462,14.395,0,0,2011-03-20 02:00:00,0,52,0,1,12.3,1,19.0012,0,6,2011,3,3,1,1
463,13.635,0,0,2011-03-20 03:00:00,0,56,0,1,11.48,1,16.9979,0,6,2011,3,4,1,1
464,12.88,0,0,2011-03-20 04:00:00,0,56,0,1,10.66,1,15.0013,0,6,2011,3,5,1,1
465,12.88,0,0,2011-03-20 05:00:00,0,60,0,1,10.66,1,12.998,0,6,2011,3,6,1,1
466,12.88,0,0,2011-03-20 06:00:00,0,60,0,1,10.66,1,15.0013,0,6,2011,3,7,1,1
467,11.365,0,0,2011-03-20 07:00:00,0,60,0,1,9.84,1,15.0013,0,6,2011,3,8,4,1
468,13.635,0,0,2011-03-20 08:00:00,0,56,0,1,11.48,1,11.0014,0,6,2011,3,9,5,2
469,15.15,0,0,2011-03-20 09:00:00,0,52,0,1,12.3,1,8.9981,0,6,2011,3,10,3,3
470,17.425,0,0,2011-03-20 10:00:00,0,45,0,1,13.12,2,0.0,0,6,2011,3,11,3,3
471,17.425,0,0,2011-03-20 11:00:00,0,39,0,1,13.94,1,7.0015,0,6,2011,3,12,3,3
472,18.18,0,0,2011-03-20 12:00:00,0,40,0,1,14.76,1,7.0015,0,6,2011,3,13,3,3
473,19.695,0,0,2011-03-20 13:00:00,0,34,0,1,15.58,1,0.0,0,6,2011,3,14,3,3
474,20.455,0,0,2011-03-20 14:00:00,0,30,0,1,16.4,1,0.0,0,6,2011,3,15,3,3
475,20.455,0,0,2011-03-20 15:00:00,0,32,0,1,16.4,1,6.0032,0,6,2011,3,16,3,3
476,21.21,0,0,2011-03-20 16:00:00,0,32,0,1,17.22,1,0.0,0,6,2011,3,17,3,3
477,20.455,0,0,2011-03-20 17:00:00,0,35,0,1,16.4,1,19.0012,0,6,2011,3,18,7,3
478,19.695,0,0,2011-03-20 18:00:00,0,40,0,1,15.58,1,23.9994,0,6,2011,3,19,7,3
479,16.665,0,0,2011-03-20 19:00:00,0,43,0,1,14.76,1,19.0012,0,6,2011,3,20,6,4
480,16.665,0,0,2011-03-20 20:00:00,0,46,0,1,14.76,1,19.0012,0,6,2011,3,21,6,4
481,15.91,0,0,2011-03-20 21:00:00,0,53,0,1,13.94,2,19.0012,0,6,2011,3,22,2,4
482,15.15,0,0,2011-03-20 22:00:00,0,53,0,1,13.94,2,22.0028,0,6,2011,3,23,2,4
483,15.15,0,0,2011-03-20 23:00:00,0,61,0,1,13.94,3,26.0027,0,6,2011,3,24,2,4
484,15.15,0,0,2011-03-21 00:00:00,0,66,0,2,13.94,3,26.0027,1,0,2011,3,1,1,1
485,15.15,0,0,2011-03-21 01:00:00,0,71,0,2,13.94,2,26.0027,1,0,2011,3,2,1,1
486,15.15,0,0,2011-03-21 02:00:00,0,71,0,2,13.94,2,22.0028,1,0,2011,3,3,1,1
487,15.15,0,0,2011-03-21 03:00:00,0,71,0,2,13.94,2,22.0028,1,0,2011,3,4,1,1
488,15.15,0,0,2011-03-21 05:00:00,0,81,0,2,13.12,1,19.9995,1,0,2011,3,6,1,1
